Smiles,endpoint
Cc1cc(C(O)=O)cc(OCC2OC(=O)NC2)c1,1
CC=C1C(c2ccc(O)cc2)(c3ccccc3)CC(C)N1C,1
CC=C1C(c2ccccc2)(c3ccccc3)CC(C)N1C,1
CCC(C(c1ccccc1)(c2ccccc2)CC3C)=N3,1
Cc1cc(C(N(C(C)(C)C)NC(c2c(C)c(O)ccc2)=O)=O)cc(C)c1,1
Cc1cc(CO)cc(C(N(C(C)(C)C)NC(c2c(C)c(O)ccc2)=O)=O)c1,1
COc1cc(CC(N)C)ccc1O,1
O=C(C(C1NCCCC1)c2ccc(O)cc2)O,1
CCN(CCNC(c1c(OC)c(O)c(N)c(Cl)c1)=O)CC,1
CCN(CCNC(c1c(OC)cc(N)c(Cl)c1O)=O)CC,1
c1cc2c(N(C3c4c(cccc4)C2)CCNC3)cc1,1
CN1CC(N2CC1)c3c(cccc3)Cc4c2ccc(O)c4,1
CCN(C(C1(C(CN)C1)c2ccccc2)=O)CC,1
Nc1ccc(CCNCC(c2ccccc2)O)cc1,1
NC(CS(C(c1ccc(O)cc1)c2ccccc2)=O)=O,1
Nc1ccc2c(Nc(c3S2)cccc3)c1,1
Cc1n(CC(CN2CCOCC2)O)c([N+]([O-])=O)cn1,1
COc1c(N2CC(C3C2)NCCC3)c(F)cc4c1N(C5CC5)C=C(C(O)=O)C4=O,1
C=CCN1C2C(O)(C(C3O4)(c(c5C2)c4c(O)cc5)CC1)CCC3=O,1
C=CCN1C2C(O)(C(C3O4)(c(c4c(O)cc5)c5C2)CC1)CCC3O,1
CC(C1CCC(C(NC(C(O)=O)Cc2ccccc2)=O)CC1)C,1
Cc1c2c(N(C3CC3)c4c(cccn4)C(=O)N2)nc(O)c1,1
Cc1c2c(N(C3CC3)c4c(cccn4)C(=O)N2)ncc1O,1
O=C1c2c(nccc2)N(C3CC3)c4c(c(CO)ccn4)N1,1
COC(c1c(c2ccccc2[N+]([O-])=O)c(C(OC)=O)c(CO)nc1C)=O,1
COC(c1c(c2ccccc2[N+]([O-])=O)c(C(O)=O)c(CO)nc1CO)=O,1
CCCC1=NC(C(C)(O)C)=C(N1Cc2ccc(c3c(C4N=NN=N4)cccc3)cc2)C(O)=O,1
COc1cc(c2cc1O)[nH]c(SCc3c(C)c(OC)c(C)cn3)n2,1
NC(N1c2c(cccc2)C(O)Cc3c1cccc3)=O,1
O=C(c1ccc(O)cc1O)c2ccccc2,1
O=C(c1ccc(O)c(O)c1O)c2ccccc2,1
COc1ccnc(CSc2[nH]c(c3n2)cc(OC(F)F)cc3)c1OC,1
COc1c(CSc2[nH]c(c3n2)cc(OC(F)F)cc3)nccc1O,1
COc1ccc(OCC2C(c3ccc(F)cc3)CCNC2)cc1O,1
COc1ccc(OC(N(C(c2ccc(OCCc3nc(c4ccccc4)oc3C)cc2)C)CC(O)=O)=O)cc1,1
OCCN1CCN(CCCN2c(c3Sc(c24)cc(O)cc4)cc(Cl)cc3)CC1,1
O=C1c(c2C(c3ccc(O)cc3)(c4ccc(O)cc4)O1)cccc2,1
O=C1c(c2C(c3ccc(OC4C(O)C(O)C(O)C(C(O)=O)O4)cc3)(c5ccc(O)cc5)O1)cccc2,1
CC1(C(C(O)=O)N(C2S1)C(=O)C2NC(C(c3ccccc3)NC(N4C(=O)C(=O)NCC4)=O)=O)C,1
CC(c1ccc(N2CC=CC2)c(Cl)c1)C(O)=O,1
CC(c1ccc(n2cccc2)c(Cl)c1)C(O)=O,1
CC(c1ccc(N2CC(C3C2)O3)c(Cl)c1)C(O)=O,1
O=C(CC(CC(C=Cc1c(C2CC2)nc3c(cccc3)c1c4ccc(F)cc4)O)O)O,1
CCC(C(OC1C(C2=CC(O)C1)C(CCC(CC(CC(O)=O)O)O)C(C)C=C2)=O)C,1
COc1cc2c(c(N)nc(N3CCN(C(c4occc4)=O)CC3)n2)cc1OC,1
COc1cc2c(c(N)nc(N3CCN(C(c4occc4)=O)CC3)n2)cc1O,1
NC(NCCOc1c(Cl)cc(Cl)cc1Cl)=O,1
CC(C1OC(C2C3C(C(C)(C4CC3O)CCC(C45C)C(C)(C)C(O)CC5)(C)CC2)(C)CC1)(O)C,1
CC(Cn1c2c(N(C)C(=O)N(C)C2=O)nc1)O,1
CC(Cn1c2c(NC(=O)N(C)C2=O)nc1)O,1
ON=C(c1ccccc1)c2ccccc2,1
CC(c1scc(CN(C(NC(C(C)C)C(CC(CC(C(NC(OCc2scnc2)=O)Cc3ccccc3)O)Cc4ccccc4)=O)=O)C)n1)C,1
CS(c1ccc(C(C(O)OC2=O)=C2c3ccccc3)cc1)(=O)=O,1
CS(c1ccc(C(COC2=O)=C2c3ccccc3)cc1)(=O)=O,1
CCCNCCc1cccc(c12)NC(=O)C2,1
CCCN(CCc1ccc(O)c(c12)NC(=O)C2)CCC,1
CN(c1ncc(O)cc1)CCOc2ccc(CC3C(=O)NC(=O)S3)cc2,1
CN(c1ncccc1O)CCOc2ccc(CC3C(=O)NC(=O)S3)cc2,1
CC(c1nc(N(S(=O)(=O)C)C)nc(c2ccc(F)cc2)c1C=CC(CC(CC(O)=O)O)O)C,1
CCCN(C1Cc(c2CC1)cccc2O)CCc3sccc3,1
O=C(c1nnn(Cc2c(F)cccc2F)c1)O,1
OCc1cc(C(NCCCCCCOCCCCc2ccccc2)O)ccc1O,1
O=C(NC1c2c(cccc2)C(c3cc(Cl)c(Cl)cc3)CC1)O,1
CN(C1c2c(cccc2)C(c3cc(Cl)c(Cl)cc3)CC1)O,1
O=C1C(O)CC(c2cc(Cl)c(Cl)cc2)c3c1cccc3,1
NC(Cc1cc(F)c(F)cc1F)CC(N2Cc3n(c(C(F)(F)F)nn3)CC2)=O,1
CC(C(=Cc1ccc(S(=O)C)cc1)c(c23)ccc(F)c2)=C3CC(O)=O,1
CS(c1ccc(C(C2C(CO)=C(CC(O)=O)c(c23)cc(F)cc3)O)cc1)=O,1
CC(C(=Cc1ccc(S(=O)(=O)C)cc1)c(c23)ccc(F)c2)=C3CC(O)=O,1
CNS(Cc1cc(c2cc1)c(CC(O)=O)c[nH]2)(=O)=O,1
CCC(=C(c1ccc(OCCNC)cc1)c2ccc(O)cc2)c3ccccc3,1
COc1ccc(CC(NCCOc2ccccc2O)C)cc1S(=O)(=O)N,1
CCOc1cc(O)ccc1OCCNC(Cc2ccc(OC)c(S(=O)(=O)N)c2)C,1
CCOc1c(OCCNC(Cc2cc(S(=O)(=O)N)c(OC)cc2)C)cc(O)cc1,1
CCCc1n(Cc2ccc(c3c(C(O)=O)cccc3)cc2)c4c(c(C)cc(c5n(C)c(c6n5)cccc6)c4)n1,1
CCS(CCn1c(CO)ncc1[N+]([O-])=O)(=O)=O,1
CCCC1(OC(=O)C(C(c2cc(NS(c3ncc(C(F)(F)F)cc3)(=O)=O)ccc2)CC)=C(O)C1)CCc4ccccc4,1
Cc1ccc(C(c2cc([N+]([O-])=O)c(O)c(O)c2)=O)cc1,1
CC1(OC(C2O1)C(O)C(CCOS(=O)(=O)N)(O)OC2)C,1
CC1(OC(C2O1)C(C3(CCOS(=O)(=O)N)OC2)OC(C)(C)O3)C,1
O=C(c1nc(c2cc1)ccc(C(F)(F)F)c2)O,1
CC(N1CCC(c2ccc(O)cc2)(O)CC1)C(c3ccc(O)cc3)O,1
Oc1cc(Cl)ccc1Oc2c(Cl)cc(Cl)cc2,1
CCC(N(C)C)(c1ccccc1)CO,1
CCC(c1ccccc1)(NC)CO,1
CCC(c1ccccc1)(CO)N,1
c1cc2c(N3CC(C24)CCC4)c(CNCC3)c1,1
Cc1onc(c2ccccc2)c1c3ccc(S(NO)(=O)=O)cc3,1
c1cnc(c2n1)cc3c(C(CC34)CNC4)c2,1
CNCC(C1(CCCCC1)O)c2ccc(O)cc2,1
OCCOCCCCCCNCC(c1ccc(O)c(CO)c1)O,1
N#CC1N(C(CNC2(CC3C4)CC(CC4C2)(O)C3)=O)CCC1,1
CC1OC(=O)c2c(cc(O)cc2)C=CCCCC(=O)CCC1,1
CC1OC(=O)c2c(cc(O)cc2O)C=CCCCC(O)CCC1,1
CC(C(N1C(C(O)=O)CC(Sc2ccccc2)C1)=O)CS,1
CC(C(N1C(C(O)=O)CC(Sc2ccccc2)C1)=O)CSSCC(C(O)=O)N,1
Oc1c(NC(=O)c2ccc(N3CC[N+]([O-])(C)CCC3)cc2)c(NC(=O)c4cc(C)c(OC)cc4)ccc1,1
CC1(OC(c2c(cccc2)C(O)C3O)=C3CC1)C,1
Oc1cccc(cccc2)c12,1
Oc1ccc(C(CC(=O)O2)C)c2c1,1
COc1c(O)c2c(OC(c3ccc(O)c(OC)c3)CC2=O)cc1O,1
Oc1c(cc(\C=C\c2cc(O)c(C)c(O)c2)cc1)O,1
O=C(CCc1ccc(O)c(OC)c1)C[C@H](CCCCC)O,1
CCCCCCCCC[C@@H](CC(=O)CCc1ccc(O)c(OC)c1)O,1
O=C(CCc1ccccc1)\C=C\CCc2ccc(O)c(OC)c2,1
OC(C=C1)=C(O2)C(C1C3)[C@](CCN4C)(C(C34)C=C[C@@H]5O)C25,1
O=C1C(c2ccc(O)cc2)COc(c13)cc(O)cc3O,1
Oc1ccc(C2COc(c3C2=O)cc(OC)cc3O)cc1,1
CCCCCc1cc(O)c(c2c(ccc(C)c2)C(C)(C)O3)c3c1,1
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc2cc3c(C(=O)C=C(c4ccc(OC)cc4)O3)c(O)c2,1
COc1ccc(C(Oc(cc(O)cc2O)c2C3=O)=C3)cc1,1
COc1c(O)cc(C2Oc(c3C(=O)C2)cc(O)cc3O)cc1,1
Oc1c(C(=O)c2cc(c(OCc3ccc(c(O)no4)c4c3)cc2)CCC(=O)O)ccc(OC5CCCC5)c1,1
CC(=O)CC(c1ccccc1)C(C(=O)Oc(c(O)ccc2)c23)=C3O,1
OC(=O)[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)N,1
NC(=NCCCCOC(=O)c1cc(OC)c(O)c(OC)c1)N,1
CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)\C#N,1
O=C(Nc1cccc(O)c1NC(=O)c2ccc(N3CCN(C)CCC3)cc2)c4ccc(OC)cc4,1
O=C(CCc1ccccc1)C[C@@H](CCc2ccc(O)c(OC)c2)OCC,1
COc1cc(CCC(=O)C[C@H](CCCCCCC)O)ccc1O,1
COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,1
CC(=O)c1c(NC2CCC(CN(C)C)CC2)c3c(C=CC(=C4C=C(Cl)C(O)C(Cl)=C4)N3)nc1,1
Oc1ccc(CC)cc1,1
O=C1C(O)=C(c2ccccc2)Oc(c13)cccc3,1
Oc1cc(CCC2C3CC[C@](C)(C24)C(O)CC4)c3cc1,1
Oc1c(OC)cc(C=C)cc1,1
Fc1ccc(c2c(\C=C\C(CC(CC(=O)O)O)O)c(C(C)C)nc(N(C)S(=O)(C)=O)n2)cc1,1
Cc1ccc(c2c(c3nc(C4CC4)c2\C=C\C(CC(CC(=O)O)O)O)cccc3)cc1,1
O=C(c1c2c(nc(OCC)n2Cc3ccc(c4c(c5[nH]nnn5)cccc4)cc3)ccc1)O,1
CC(Oc1ccc(C2CC2(Cl)Cl)cc1)(C(=O)O)C,1
Oc1cc(CCN)ccc1O,1
O=C(c1ccc(OCC(=O)O)c(Cl)c1Cl)C(=C)CC,1
Fc1ccc(C(O)CCC2C(c3ccc(O)cc3)C(c4ccc(F)cc4)C2=O)cc1,1
Oc1c(Cl)c(CCNCC2c3ccc(O)cc3)c2cc1O,1
Oc1c(O)cc(CC(C)(C(=O)O)N)cc1,1
CN1CC[C@@](C2O3)(c(c3c(O)cc4)c4C5)C(C=CC2O)C15,1
O=C1C(C(=O)N(c2ccccc2)N1c3ccccc3)CCCC,1
Oc1cc(c2c3c(N(c4ccncc4)CC3)nc(N5CCOCC5)n2)ccc1,1
Oc1cc(C(=O)c(c(NCCCN(C)C)cc2)c(c2nn3)n34)c4cc1,1
Oc1cc(C(=O)c(c(NCCN(CC)CC)cc2)c(c2nc3)n34)c4cc1,1
Oc1cc(CC(NCC)C)ccc1O,1
Oc1ccc(CC(NCC)C)cc1OC,1
Oc1cc2c(C3C(C4C([C@@H](O)CC4)(C)CC3)CC2)cc1,1
Oc1ccc(C2)c(C(CCN3C)(C(C23)CCC4O)C4O5)c15,1
Oc1cc2c(C3C(C4C([C@](O)(C#C)CC4)(C)CC3)CC2)cc1,1
C[C@]12CC[C@](C34)(CC1[C@](C(C)(C)C)(C)O)C(c(c5c(O)cc6)c6C3)(CCN4CC7CC7)C2O5,1
Oc1cc(c(CC)c2c(C(=C3)N(C(=O)C(COC(=O)[C@@]4(CC)O)=C34)C2)n5)c5cc1,1
COc1cc(c(C23)c(c(c4C2)cccc4)c1OC)C=CN3C,1
COc1cc(N=C(c2cc(C)c(OCCO)c(C)c2)NC3=O)c3c(OC)c1,1
O=C1[C@](C)([C@@]2([H])CC1)CC[C@@]([H])([C@]23[H])[C@](C)([C@@]4([H])CC3)CC[C@H](O)C4,1
CC\C(=C(\c1ccc(OCCN(C)C)cc1)/c2ccccc2)\c3ccccc3,1
Clc1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1Cl,1
Clc1cc(NC(=O)Nc2c(O)cc(Cl)cc2)ccc1Cl,1
Clc1cc(NC(=O)Nc2cc(O)c(Cl)cc2)ccc1Cl,1
Oc1cc(C2Oc(c3C(=O)C2O)cc(O)cc3O)ccc1O,1
Oc1cc(C(=O)OCCCCCCCC)cc(O)c1O,1
Oc1c(OC)cc(C=O)cc1,1
Oc1ccc(c2ccccc2)cc1,1
O[C@@H]1CC2([H])[C@](C([H])(CC[C@@]3(C)C4CC5([H])C3(C(C)[C@]6(OC[C@H](C)CC6)C5)[H])[C@@]4([H])CC2)(C)CC1,1
[H]C(CC[C@]1([H])C2(CC[C@@]3(C)C1(CCC3([H])[C@@H](O)C)[H])[H])(C[C@@H](O)CC4)[C@@]24C,1
O[C@H]1CC[C@](C2([H])[C@@](C3([H])[C@](C4([H])C(O[C@]5(CC[C@@H](C)CO5)C4C)([H])C3)(C)CC2)([H])C6)(C(=C6)C1)C,1
[H][C@]1(C2([H])[C@]([C@@H](O)CC2)(C)CC3)C3([H])[C@](C)(C4([H])CC1)CCC(O)C4,1
Clc1cc(c2cc1)C(N3CCN(C)CC3)=Nc(c4O2)cccc4,1
Nc1c(c2ccccc2)cccc1,1
Clc1cc(N=C(N2CCNCC2)c(c3N4)cccc3)c4cc1,1
O=C1Cc(c2C(=C3CCN(C)CC3)c4c1scc4)cccc2,1
c1(ccccc1)Nc2ccccc2,1
Nc1cc(NCc2ccc(F)cc2)ccc1NC(=O)OCC,1
Oc1ccc(C(C(=O)c(c2O3)ccc(O)c2)=C3)cc1,1
Nc1ccc(c2ccc(N)cc2)cc1,1
OC1[C@](C(C)(C)[C@H]2C1)(C)CC2,1
Oc1cc(OC(c2ccc(O)cc2)CC3=O)c3c(O)c1,1
CC(c1ccc(C(C)C(=O)O)cc1)(C)C,1
O=C(c1sc(C(C)C(=O)O)cc1)c2ccccc2,1
C=CC(\C(=C\c1[nH]c(Cc2[nH]c(\C=C(\C(C)=C(C=C)C3=O)/N3)c(C)c2CCC(=O)O)c(CCC(=O)O)c1C)\NC4=O)=C4C,1
[H][C@]1([C@@]2([H])[C@](C(O)(C#C)CC2)(C)CC3)[C@@]3([H])c(c4CC1)ccc(O)c4,1
CCc1c2c(C3N(C(=O)C(C4C3)COC(=O)[C@]4(O)CC)C2)nc5c1cc(O)cc5,1
Ic1c(Cc2cc(I)c(O)c(I)c2)ccc(C[C@@H](C(=O)O)N)c1,1
Nc1c(CNC2CCC(O)CC2)cc(Br)cc1Br,1
CC(c1n(CCC(CC(CC(O)=O)O)O)c(c2ccc(F)cc2)c(c3ccccc3)c1C(Nc4ccccc4)=O)C,1
CC1C(C(CO)=O)(O)C(C)(C2C1)CC(O)C(F)(C23)C(C)(C(=C4)CC3)C=CC4=O,1
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O,1
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3O)CCC(O)C4)CCC(O)=O,1
O=[N+](c1ccc(O)cc1)[O-],1
Oc1ccccc1,1
O=C(c1c(O)cccc1)O,1
COc1c2c(C(C3O2)(C(C45)C=CC3O)CCN4C)c(C5)cc1,1
COc1c2c(C3(C4O2)C=CC(O)C4)c(CN(C)CC3)cc1,1
CC(N1CCC(c2ccccc2)(O)CC1)C(c3ccc(O)cc3)O,1
O=C(c1c(c2sc1c3ccc(O)cc3)ccc(O)c2)c4ccc(OCCN5CCCCC5)cc4,1
CCCCc1n(Cc2ccc(c3c(c4[nH]nnn4)cccc3)cc2)c(CO)c(Cl)n1,1
Cc1c(c2ccc(S(=O)(=O)N)cc2)c(c3ccccc3)no1,1
O=C(Cc1c(Nc2c(Cl)cccc2Cl)ccc(O)c1)O,1
COC1(C(C(C(C)(C)C)(O)C)C2)CCC2(C3(C14)c(c5C6)c(O4)c(O)cc5)C6N(CC7CC7)CC3,1
CCOc1c(C(O)=O)ccc(CC(NC(c2c(N3CCCCC3)cccc2)CC(C)C)=O)c1,1
CCC(C(OC1C(C2=CC(C)C1)C(CCC(CC(CC(O)=O)O)O)C(C)C=C2)=O)(C)C,1
CCCCCc1cc2c(C(C3C(C)(C)O2)C=C(C)CC3)c(O)c1,1
O=C(c1ccc(F)cc1)CCCN2CCC(c3ccc(Cl)cc3)(O)CC2,1
COc1ccc(C(C2(CCCCC2)O)CN(C)C)cc1,1
CN1C(c2cnccc2)CCC1=O,1
Nc1ccc(c2ccccc2)cc1,1
NC(N1c(c2C=Cc(c13)cccc3)cccc2)=O,1
COc1c(OCCNCC(COc2c(c3ccc2)c(c4[nH]3)cccc4)O)cccc1,1
CN1CCN(C(c(c2Nc(c34)ccc(Cl)c3)cccc2)=N4)CC1,1
COc1c(O)ccc(C=CC(CC(C=Cc2cc(OC)c(O)cc2)=O)=O)c1,1
CN(CCC=C1c(c2C=Cc(c13)cccc3)cccc2)C,1
C#CC1(C(C)(C2CC1)CCC(C23)c(c4CC3)ccc(O)c4)O,1
COc1c(O)c(OC)cc(C2C(C3C(OC4C(O)C(O)C(C5O4)OC(C)OC5)c(c26)cc7c(OCO7)c6)C(=O)OC3)c1,1
C=CCc1cc(OC)c(O)cc1,1
COc1c(OC)cc(C(Oc(c2C3=O)cc(O)c(OC)c2O)=C3)cc1,1
CCN(CCNC(c1c(OC)cc(N)c(Cl)c1)=O)CC,1
CN1CC(N2CC1)c(c3Cc(c24)cccn4)cccc3,1
COc1cc(c2cc1)ccc(C(C(O)=O)C)c2,1
O=C1Nc(c2C(c3ccccc3)=NC1)ccc(Cl)c2,1
Cc1sc2c(C(N3CCN(C)CC3)=Nc(c4N2)cccc4)c1,1
CCN1c(c2C(=O)C(C(O)=O)=C1)cc(N3CCN(C)CC3)c(F)c2,1
CCCNCC(COc1c(C(CCc2ccccc2)=O)cccc1)O,1
CC(NCC(COc1c(c2ccc1)cccc2)O)C,1
NCCc1c(c2[nH]c1)cc(O)cc2,1
O=C1OC(C(F)(F)F)(C#CC2CC2)c(c3N1)cc(Cl)cc3O,1
CN(CCC=C1c(c2CCc(c13)cccc3)cccc2)C,1
CN(CCCN1c(c2Sc(c13)cccc3)cc(Cl)cc2)C,1
O=C(Cc1c(Nc2c(Cl)cccc2Cl)cccc1)O,1
O=C1OC(C(F)(F)F)(C#CC2CC2)c(c3N1)cc(Cl)cc3,1
CC1(C(O)CC2)C2C(C3CC1)CCc(c34)cc(O)cc4,1
CN(CCCN1c(c2CCc(c13)cccc3)cccc2)C,1
CN1CC(N2CC1)c(c3Cc(c24)cccc4)cccc3,1
Cc1n2c(CN=C(c3c(F)cccc3)c(c24)cc(Cl)cc4)cn1,1
CC(c1c(CCC(c2cc(C=Cc3nc(c4cc3)cc(Cl)cc4)ccc2)SCC5(CC5)CC(O)=O)cccc1)(O)C,1
CN1C(c2cnccc2)CCC1,1
CC1(C2C(C(C3(C)CC2)CCC3O)CC4)C4=CC(=O)CC1,1
CCCC(C(O)=O)CCC,1
COc1c(OCCN(C(O)=O)CC(COc2c3c([nH]c(c34)cccc4)ccc2)O)cccc1,1
O=C(COCCN1CCN(C(c2ccc(Cl)cc2)c3ccc(O)cc3)CC1)O,1
O=C(C(c1ccc(Cl)cc1)O)O,1
Nc1c(O)cc(CCNCC(c2ccccc2)O)cc1,1
CCCc1n(Cc2ccc(c3c(c4[nH]nnn4)cccc3)cc2)c(C(O)=O)c(C(O)(C)C)n1,1
CC(NCC(COc1c2c([nH]cc2)cc(O)c1)O)C,1
CCC(Nc1nc(c2c(NCc3ccc(O)cc3)n1)n(C(C)C)cn2)CO,1
CN(CC(C1(CCCCC1)O)c2ccc(O)cc2)C,1
COc1c(O)cc(C(Oc(c2C3=O)cc(O)c(OC)c2O)=C3)cc1,1
COc1cc2c(n(C(C3CCC(Cl)CC3)=O)c(C)c2CC(O)=O)cc1,1
COC1(C(C(CCc2sccc2)(O)C)C3)CCC3(C4(C15)c(c6C7)c(O5)c(O)cc6)C7N(CC8CC8)CC4,1
CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,1
COc1c(O)c(OC)cc(C(OCCCCNC(N)=N)=O)c1,1
CC1(C(C(O)=O)=CC(O)C2)C2C(CCc3ccoc3)(C)C(CO)CC1,1
CC(C(C(=O)Oc(c12)cc(O)cc1CO)=C2)=O,1
COc1ccc(C(Oc(c2C3=O)c(CC=C(C)C)c(O)cc2O)=C3O)cc1,1
CN1CC(c2c3c(CCO3)ccc2)c(c4CC1)cc(O)c(Cl)c4,1
CN1CC(c2c3c(CCO3)cc(Br)c2)c(c4CC1)cc(O)c(Cl)c4,1
C=CC(c1c(O)cc(OC)c(C=CC(c2ccc(O)cc2)=O)c1)(C)C,1
CCC1(c2c(c(c3[nH]2)cccc3C(O)C)CCO1)CC(O)=O,1
CCc1c(O)ccc(c12)c3c(C(CC(O)=O)(CC)OCC3)[nH]2,1
CCc1cc(O)cc(c12)c3c(C(CC(O)=O)(CC)OCC3)[nH]2,1
O=S(c1ccc(O)cc1)(c2ccc(O)cc2)=O,1
Oc1ccc(Cc2ccc(O)cc2)cc1,1
CC(c1ccc(O)cc1)(c2ccc(O)cc2)C,1
Nc1nc(c2ccccc2)c(Br)c(O)n1,1
CCN(C(C(=Cc1cc([N+]([O-])=O)c(O)c(O)c1)C#N)=O)CC,1
Cc1ccc(C(c2cc(O)c(O)c(N)c2)=O)cc1,1
Cc1c(Nc2c(C(O)=O)cccc2)cccc1Cl,1
COc1cc(C(C)(C)C)c(O)cc1,1
CC(c1c(O)c(C(C)(C)C)ccc1)(C)C,1
CC(c1c(O)c(C(C)(C)C)cc(C(O)=O)c1)(C)C,1
CCOc1cc(c2cc1)OC=C(c3ccc(O)cc3)C2=O,1
Oc1c(c2ccc1)nccc2,1
O=C(c1c(O)cccc1)Nc2ccc(O)cc2,1
O=C1c(c2c(c3O1)ccc(O)c3)cc(O)cc2,1
O=C1c(c2c(c3O1)ccc(O)c3)cccc2,1
CC1(OOC(CO)(C)OOC(C)(C)OO1)C,1
Cc1c2c(c(c3cc2)c(O)c(O)c(c34)c(C)co4)ccc1,1
CC(C(O)=O)(Oc1ccc(Cl)cc1)C,1
NS(c1c(Cl)cc(NCc2occc2)c(C(O)=O)c1)(=O)=O,1
CC(C(=O)NC(=O)N1C2OC(CO)C(N=[N+]=[N-])C2)=C1,1
CN1CCC(=C2c3c(scc3)CCc(c24)cccc4)CC1,1
CN1CCN(CCCN2c(c3Sc(c24)cccc4)cc(C(F)(F)F)cc3)CC1,1
Cc1c(C2N=C(N)OC2)cccc1F,1
Cc1c(C)c(C(c2nc[nH]c2)C)ccc1,1
CN1CCN(C(c2ccccc2)c3ccccc3)CC1,1
CN1CCN(C(c2ccc(Cl)cc2)c3ccccc3)CC1,1
CN(CCC=C1c(c2SCc(c13)cccc3)cccc2)C,1
CN1CCC(=C2c(c3CCc(c24)cccc4)nccc3)CC1,1
Cc1c(N2C(CF)=Nc(c3C2=O)ccc(N)c3)cccc1,1
CC(Nc1ccc(c2ccc(N)cc2)cc1)=O,1
Cn1c(NO)nc(c12)ncc(c3ccccc3)c2,1
CC(Nc1c(N)cc(NCc2ccc(F)cc2)cc1)=O,1
CCOc1ccc(NC(=O)N)cc1,1
N#Cc1nccc(c2nc(c3ccncc3)[nH]n2)c1,1
COc1c(OC)cc2c(Cc3c2[nH]nc3Nc4cc(F)ccc4)c1,1
c1cc(COc2ccc(OCc3nc(c4cc3)cccc4)cc2)c(Cc5[nH]nnn5)cc1,1
CC(N(C)C=CC1=O)=C1O,1
OCCc1c(c2[nH]c1)cc(O)cc2,1
O=C1C(O)=C(c2cc(O)c(O)cc2)Oc(c13)cccc3,1
O=C1C(O)=C(c2ccc(O)cc2)Oc(c13)ccc(O)c3,1
CCC1C(C2(C)C(C3C1O)CCC(C)(C34)C(C(CCC(O)=O)C)CC4)CC(O)CC2,1
CCCCC(N(Cc1ccc(c2c(c3[nH]nnn3)cccc2)cc1)C(=O)C(CC(N(C)C)=S)=C4C)=N4,1
Cc1c(c2cc(COc3cc4c(C(C(O)=O)CO4)cc3)ccc2)c(CO)cc(OCCCS(=O)(=O)C)c1,1
OCc1n(c2cn1)c(c3C(c4c(F)cccc4)=NC2)ccc(Cl)c3,1
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C(=C4)C(O)C3)CCC4=O)=O,1
O=C(Cc1c(c2n(c13)CC(NCS(c4ccc(F)cc4)(=O)=O)CC3)cccc2)O,1
CC1N(C2OC1)C(=O)C(N3C2)=C(O)C(=O)C(C(NCc4c(F)cc(F)cc4)=O)=C3,1
COc1c2c(OCC(c3c(O)c(CC=C(C)C)c(O)cc3)C2)cc(O)c1CC=C(C)C,1
O=C(c1cc(c2nc(c3c(F)cccc3)on2)ccc1)O,1
OCC1C(O)C(O)C(O)C(Oc2cc(C=Cc3ccc(O)cc3)cc(O)c2)O1,1
CCC(CC1C2C(CC(O)=O)(CN)C1)=C2,1
CC1(C2C(C(C3(C)CC2)CC=C3c4cnccc4)C5)C(=C5)CC(O)CC1,1
O=C1c(c2OC(c3cc(O)c(O)cc3)=C1)c(O)cc(O)c2,1
OCCN1CCN(CCCN2c(c3Sc(c24)cc(O)cc4)cc(C(F)(F)F)cc3)CC1,1
CCOc1c(F)cc(Cc2c(Cl)ccc(C3(C(O)C(O)C4O)OC4(CO)CO3)c2)cc1,1
CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,1
Cc1cc(CC(O)=O)c(Nc2c(Cl)cc(O)cc2F)cc1,1
O=C(NO)CCCCCCC(Nc1ccccc1)=O,1
CN(CCc1c(c2[nH]c1)c(O)ccc2)C,1
COc1c(CC=C(C)C)c(O)c(C(O)=O)c(C=Cc2ccccc2)c1,1
CNC(c1nccc(Oc2ccc(NC(Nc3cc(C(F)(F)F)c(Cl)cc3)=O)cc2)c1)=O,1
COc1c2c(C(=O)c(c3C2=O)c(O)c4c(C(O)CC(C(=O)C)(O)C4)c3O)ccc1,1
COc1c2c(C(=O)c(c3C2=O)c(O)c4c(C(O)CC(C(CO)O)(O)C4)c3O)ccc1,1
CC(c1cc(c2cc1)nc(c3ccc(Cl)cc3)o2)C(O)=O,1
CCOc1ccc(Cc2c(Cl)ccc(C3C(O)C(O)C(O)C(CO)O3)c2)cc1,1
COc1c(N2CCN(CC(COc3c(c4ccc3)cccc4)O)CC2)cccc1,1
C=C1C(CC2(C3C(C)(C4CC2)CCCC4(C(O)=O)C)C1)(O)CC3,1
